protocol,address,date,type,subject,body,toa,sc_toa,service_center,read,status,locked,date_sent,sub_id,readable_date,contact_name
0,MoovMoney,1760785050627,1,,"Vous avez credite Souleymane Ngarlemdana (23599264904) de 20.000,00 FCFA Le 18-10-2025 11:57:30.
Commission: 137,89 FCFA
Votre solde est de 146.055,63 FCFA. 
Ref: CJI71E1KBF.",,,00000000000,1,-1,0,1760785050000,1,18 oct. 2025 11:57:30,(Unknown)
0,MoovMoney,1760785770988,1,,"Vous avez credite Idriss Djimet (23530779882) de 2.250,00 FCFA Le 18-10-2025 12:09:28.
Commission: 33,09 FCFA
Votre solde est de 143.805,63 FCFA. 
Ref: CJI91E1RID.",,,00000000000,1,-1,0,1760785768000,1,18 oct. 2025 12:09:30,(Unknown)
0,MoovMoney,1760790599847,1,,"Retrait reussi. Donnez 52.500,00 FCFA  au client ADOUM NGARLEMDANA (23599931755) le 18-10-2025 13:29:52. 
Commission: 496,41 FCFA
Votre solde Moov Money est de 196.305,63 FCFA. 
Ref: CJI21E2RJE.",,,00000000000,1,-1,0,1760790592000,1,18 oct. 2025 13:29:59,(Unknown)
0,MoovMoney,1760797292637,1,,"Vous avez credite Fatime Ousmane (23595345673) de 5.000,00 FCFA Le 18-10-2025 15:21:31.
Commission: 41,37 FCFA
Votre solde est de 191.305,63 FCFA. 
Ref: CJI21E4B5C.",,,00000000000,1,-1,0,1760797291000,1,18 oct. 2025 15:21:32,(Unknown)
0,MoovMoney,1760797911653,1,,"Vous avez credite ACHTA SABOUN (23594346715) de 1.000,00 FCFA Le 18-10-2025 15:31:50.
Commission: 33,09 FCFA
Votre solde est de 190.305,63 FCFA. 
Ref: CJI11E4FOD.",,,00000000000,1,-1,0,1760797910000,1,18 oct. 2025 15:31:51,(Unknown)
0,MoovMoney,1760802222317,1,,"Vous avez credite Alhadj Youssouf (23594444449) de 5.500,00 FCFA Le 18-10-2025 16:43:40.
Commission: 41,37 FCFA
Votre solde est de 184.805,63 FCFA. 
Ref: CJI81E5GYI.",,,00000000000,1,-1,0,1760802220000,1,18 oct. 2025 16:43:42,(Unknown)
0,MoovMoney,1760802446706,1,,"Vous avez credite Yaya Bandjim (23594115978) de 1.000,00 FCFA Le 18-10-2025 16:47:26.
Commission: 33,09 FCFA
Votre solde est de 183.805,63 FCFA. 
Ref: CJI11E5JDJ.",,,00000000000,1,-1,0,1760802446000,1,18 oct. 2025 16:47:26,(Unknown)
0,MoovMoney,1760804095674,1,,"Transfert confirme de 50.000,00 FCFA  a 91046136 - Assane Allamine le 18-10-2025 17:14:54. 
Frais: 0 FCFA
Votre nouveau solde est de 133.805,63 FCFA 
Ref: CJI21E5WMS",,,00000000000,1,-1,0,1760804094000,1,18 oct. 2025 17:14:55,(Unknown)
0,MoovMoney,1760804215723,1,,"Vous avez credite ACHTA LAOUKEIN (23597301229) de 3.000,00 FCFA Le 18-10-2025 17:16:54.
Commission: 33,09 FCFA
Votre solde est de 130.805,63 FCFA. 
Ref: CJI51E5YPB.",,,00000000000,1,-1,0,1760804214000,1,18 oct. 2025 17:16:55,(Unknown)
0,MoovMoney,1760804730102,1,,"Retrait reussi. Donnez 5.000,00 FCFA  au client Idriss Hissein (23597919521) le 18-10-2025 17:25:30. 
Commission: 110,31 FCFA
Votre solde Moov Money est de 135.805,63 FCFA. 
Ref: CJI91E62N3.",,,00000000000,1,-1,0,1760804730000,1,18 oct. 2025 17:25:30,(Unknown)
0,MoovMoney,1760804796293,1,,"Transfert confirme de 36.000,00 FCFA  a 91046136 - Assane Allamine le 18-10-2025 17:26:34. 
Frais: 0 FCFA
Votre nouveau solde est de 99.805,63 FCFA 
Ref: CJI11E63PR",,,00000000000,1,-1,0,1760804794000,1,18 oct. 2025 17:26:36,(Unknown)
0,MoovMoney,1760805771077,1,,"Vous avez credite HADJE DINGAMNAYAL (23590684883) de 2.000,00 FCFA Le 18-10-2025 17:42:50.
Commission: 33,09 FCFA
Votre solde est de 97.805,63 FCFA. 
Ref: CJI11E6BL3.",,,00000000000,1,-1,0,1760805770000,1,18 oct. 2025 17:42:51,(Unknown)
0,MoovMoney,1760810348891,1,,"Vous avez credite SALEH NGARBAROUM (23596136182) de 1.000,00 FCFA Le 18-10-2025 18:59:08.
Commission: 33,09 FCFA
Votre solde est de 96.805,63 FCFA. 
Ref: CJI31E7DVR.",,,00000000000,1,-1,0,1760810348000,1,18 oct. 2025 18:59:08,(Unknown)
0,MoovMoney,1760812820180,1,,"Vous avez credite Achta Saboun (23594067714) de 1.000,00 FCFA Le 18-10-2025 19:40:20.
Commission: 33,09 FCFA
Votre solde est de 95.805,63 FCFA. 
Ref: CJI31E7XRV.",,,00000000000,1,-1,0,1760812820000,1,18 oct. 2025 19:40:20,(Unknown)
0,MoovMoney,1760815809352,1,,"Vous avez credite Issa Djasrabe (23599911952) de 1.000,00 FCFA Le 18-10-2025 20:30:09.
Commission: 33,09 FCFA
Votre solde est de 94.805,63 FCFA. 
Ref: CJI51E8M0Z.",,,00000000000,1,-1,0,1760815809000,1,18 oct. 2025 20:30:09,(Unknown)
0,MoovMoney,1760815959259,1,,"Vous avez credite Assane Abdoulaye (23599798783) de 1.100,00 FCFA Le 18-10-2025 20:32:37.
Commission: 33,09 FCFA
Votre solde est de 93.705,63 FCFA. 
Ref: CJI41E8N2Q.",,,00000000000,1,-1,0,1760815957000,1,18 oct. 2025 20:32:39,(Unknown)
0,MoovMoney,1760816333684,1,,"Vous avez credite OUSMANE OUSMANE (23599381331) de 10.000,00 FCFA Le 18-10-2025 20:38:53.
Commission: 55,16 FCFA
Votre solde est de 83.705,63 FCFA. 
Ref: CJI41E8Q82.",,,00000000000,1,-1,0,1760816333000,1,18 oct. 2025 20:38:53,(Unknown)
0,MoovMoney,1760820563614,1,,"Transfert confirme de 50.000,00 FCFA  a 91046136 - Assane Allamine le 18-10-2025 21:49:23. 
Frais: 0 FCFA
Votre nouveau solde est de 33.705,63 FCFA 
Ref: CJI31E9BEJ",,,00000000000,1,-1,0,1760820563000,1,18 oct. 2025 21:49:23,(Unknown)
0,MoovMoney,1760861116759,1,,"Vous avez credite Fatime Ousmane (23595345673) de 5.000,00 FCFA Le 19-10-2025 09:05:16.
Commission: 41,37 FCFA
Votre solde est de 28.705,63 FCFA. 
Ref: CJJ91EBF71.",,,00000000000,1,-1,0,1760861116000,1,19 oct. 2025 09:05:16,(Unknown)
0,MoovMoney,1760885085590,1,,"Retrait reussi. Donnez 5.250,00 FCFA  au client Hadje Mbaiodjim (23595550277) le 19-10-2025 15:44:44. 
Commission: 110,31 FCFA
Votre solde Moov Money est de 33.955,63 FCFA. 
Ref: CJJ01EGS3I.",,,00000000000,1,-1,0,1760885084000,1,19 oct. 2025 15:44:45,(Unknown)
0,MoovMoney,1760885147098,1,,"Retrait reussi. Donnez 10.000,00 FCFA  au client YAYA BEGUY (23595316656) le 19-10-2025 15:45:46. 
Commission: 165,47 FCFA
Votre solde Moov Money est de 43.955,63 FCFA. 
Ref: CJJ51EGSPL.",,,00000000000,1,-1,0,1760885146000,1,19 oct. 2025 15:45:47,(Unknown)
0,MoovMoney,1760886900651,1,,"Vous avez credite Fatime Ousmane (23595345673) de 5.000,00 FCFA Le 19-10-2025 16:14:59.
Commission: 41,37 FCFA
Votre solde est de 38.955,63 FCFA. 
Ref: CJJ71EH7X5.",,,00000000000,1,-1,0,1760886899000,1,19 oct. 2025 16:15:00,(Unknown)
0,MoovMoney,1760887272187,1,,"Vous avez credite Fatime Ousmane (23595345673) de 5.000,00 FCFA Le 19-10-2025 16:21:11.
Commission: 41,37 FCFA
Votre solde est de 33.955,63 FCFA. 
Ref: CJJ11EHB7V.",,,00000000000,1,-1,0,1760887272000,1,19 oct. 2025 16:21:12,(Unknown)
0,MoovMoney,1760891602869,1,,"Vous avez credite Yacoub Nadjita (23590449573) de 6.000,00 FCFA Le 19-10-2025 17:33:22.
Commission: 41,37 FCFA
Votre solde est de 27.955,63 FCFA. 
Ref: CJJ81EIC8A.",,,00000000000,1,-1,0,1760891602000,1,19 oct. 2025 17:33:22,(Unknown)
0,MoovMoney,1760898059946,1,,"Vous avez credite Issa Djasrabe (23599911952) de 5.000,00 FCFA Le 19-10-2025 19:20:59.
Commission: 41,37 FCFA
Votre solde est de 22.955,63 FCFA. 
Ref: CJJ81EJSR4.",,,00000000000,1,-1,0,1760898059000,1,19 oct. 2025 19:20:59,(Unknown)
0,MoovMoney,1760902796966,1,,"Vous avez credite Amina Beguy (23594029065) de 3.000,00 FCFA Le 19-10-2025 20:39:56.
Commission: 33,09 FCFA
Votre solde est de 19.955,63 FCFA. 
Ref: CJJ61EKTFW.",,,00000000000,1,-1,0,1760902796000,1,19 oct. 2025 20:39:56,(Unknown)
0,MoovMoney,1760904853038,1,,"Transfert confirme de 15.000,00 FCFA  a 91046136 - Assane Allamine le 19-10-2025 21:14:12. 
Frais: 0 FCFA
Votre nouveau solde est de 4.955,63 FCFA 
Ref: CJJ61EL4JC",,,00000000000,1,-1,0,1760904852000,1,19 oct. 2025 21:14:13,(Unknown)
0,MoovMoney,1760906819809,1,,"Vous avez credite GOLO DINGAMNAYAL (23599943066) de 1.000,00 FCFA Le 19-10-2025 21:46:59.
Commission: 33,09 FCFA
Votre solde est de 3.955,63 FCFA. 
Ref: CJJ11ELBCR.",,,00000000000,1,-1,0,1760906819000,1,19 oct. 2025 21:46:59,(Unknown)
0,MoovMoney,1760946109725,1,,"Vous avez credite DANA NGARLEMDANA (23593367116) de 2.000,00 FCFA Le 20-10-2025 08:41:49.
Commission: 33,09 FCFA
Votre solde est de 1.955,63 FCFA. 
Ref: CJK41EN26I.",,,00000000000,1,-1,0,1760946109000,1,20 oct. 2025 08:41:49,(Unknown)
0,MoovMoney,1760961557895,1,,"Vous avez credite MAHAMAT DOUMGOR (23599039713) de 1.000,00 FCFA Le 20-10-2025 12:59:17.
Commission: 33,09 FCFA
Votre solde est de 955,63 FCFA. 
Ref: CJK81EQHHI.",,,00000000000,1,-1,0,1760961557000,1,20 oct. 2025 12:59:17,(Unknown)
0,MoovMoney,1761029158696,1,,"Vous avez credite Bachir Nassour (23597187048) de 250,00 FCFA Le 21-10-2025 07:45:56.
Commission: 33,09 FCFA
Votre solde est de 205,63 FCFA. 
Ref: CJL31EYLT9.",,,00000000000,1,-1,0,1761029156000,4,21 oct. 2025 07:45:58,(Unknown)
0,MoovMoney,1761035412653,1,,"Retrait reussi. Donnez 9.500,00 FCFA  au client Ladji Bandjim (23597863576) le 21-10-2025 09:28:30. 
Commission: 165,47 FCFA
Votre solde Moov Money est de 9.705,63 FCFA. 
Ref: CJL61EZST4.",,,00000000000,1,-1,0,1761035409000,4,21 oct. 2025 09:30:12,(Unknown)
0,MoovMoney,1761038840624,1,,"Vous avez credite ACHTA SABOUN (23594346715) de 1.000,00 FCFA Le 21-10-2025 10:27:20.
Commission: 33,09 FCFA
Votre solde est de 8.705,63 FCFA. 
Ref: CJL31F0MY1.",,,00000000000,1,-1,0,1761038840000,4,21 oct. 2025 10:27:20,(Unknown)
0,MoovMoney,1761040133360,1,,"Vous avez credite Fatime Ousmane (23595345673) de 5.000,00 FCFA Le 21-10-2025 10:48:53.
Commission: 41,37 FCFA
Votre solde est de 3.705,63 FCFA. 
Ref: CJL81F0Z0W.",,,00000000000,1,-1,0,1761040133000,4,21 oct. 2025 10:48:53,(Unknown)
0,MoovMoney,1761040637885,1,,"Vous avez credite BELLO DINGAMNAYAL (23599239505) de 1.000,00 FCFA Le 21-10-2025 10:57:17.
Commission: 33,09 FCFA
Votre solde est de 2.705,63 FCFA. 
Ref: CJL71F12UD.",,,00000000000,1,-1,0,1761040637000,4,21 oct. 2025 10:57:17,(Unknown)
0,MoovMoney,1761040796678,1,,"Vous avez credite Achta Saboun (23594067714) de 1.000,00 FCFA Le 21-10-2025 10:59:56.
Commission: 33,09 FCFA
Votre solde est de 1.705,63 FCFA. 
Ref: CJL51F1517.",,,00000000000,1,-1,0,1761040796000,4,21 oct. 2025 10:59:56,(Unknown)
0,MoovMoney,1761060098002,1,,"Vous avez credite ACHTA SABOUN (23594346715) de 1.700,00 FCFA Le 21-10-2025 16:21:37.
Commission: 33,09 FCFA
Votre solde est de 5,63 FCFA. 
Ref: CJL91F5D41.",,,00000000000,1,-1,0,1761060097000,4,21 oct. 2025 16:21:38,(Unknown)
0,MoovMoney,1761122339626,1,,"Retrait reussi. Donnez 10.500,00 FCFA  au client Ladji Bandjim (23597863576) le 22-10-2025 09:38:59. 
Commission: 165,47 FCFA
Votre solde Moov Money est de 10.505,63 FCFA. 
Ref: CJM01FCJP8.",,,00000000000,1,-1,0,1761122339000,4,22 oct. 2025 09:38:59,(Unknown)
0,MoovMoney,1761123379082,1,,"Vous avez credite Souleymane Ngarlemdana (23599264904) de 2.500,00 FCFA Le 22-10-2025 09:56:17.
Commission: 33,09 FCFA
Votre solde est de 8.005,63 FCFA. 
Ref: CJM71FCT73.",,,00000000000,1,-1,0,1761123377000,4,22 oct. 2025 09:56:19,(Unknown)
0,MoovMoney,1761125302494,1,,"Retrait reussi. Donnez 5.250,00 FCFA  au client Ladji Bandjim (23597863576) le 22-10-2025 10:28:21. 
Commission: 110,31 FCFA
Votre solde Moov Money est de 13.255,63 FCFA. 
Ref: CJM31FD923.",,,00000000000,1,-1,0,1761125301000,4,22 oct. 2025 10:28:22,(Unknown)
0,MoovMoney,1761126683800,1,,"Vous avez credite Yacoub Guelmian (23596707157) de 1.000,00 FCFA Le 22-10-2025 10:51:23.
Commission: 33,09 FCFA
Votre solde est de 12.255,63 FCFA. 
Ref: CJM31FDLSP.",,,00000000000,1,-1,0,1761126683000,4,22 oct. 2025 10:51:23,(Unknown)
0,MoovMoney,1761127037743,1,,"Retrait reussi. Donnez 1.000,00 FCFA  au client OUMAR DINGAMNAYAL (23599069199) le 22-10-2025 10:55:27. 
Commission: 68,95 FCFA
Votre solde Moov Money est de 13.255,63 FCFA. 
Ref: CJM01FDNOE.",,,00000000000,1,-1,0,1761127032000,4,22 oct. 2025 10:57:17,(Unknown)
0,MoovMoney,1761130041735,1,,"Vous avez credite Alhadj Nassour (23592247315) de 2.000,00 FCFA Le 22-10-2025 11:47:21.
Commission: 33,09 FCFA
Votre solde est de 11.255,63 FCFA. 
Ref: CJM01FEFK0.",,,00000000000,1,-1,0,1761130041000,4,22 oct. 2025 11:47:21,(Unknown)
0,MoovMoney,1761139094265,1,,"Vous avez credite Zara Madjiro (23598716214) de 5.500,00 FCFA Le 22-10-2025 14:18:13.
Commission: 41,37 FCFA
Votre solde est de 5.755,63 FCFA. 
Ref: CJM41FGED0.",,,00000000000,1,-1,0,1761139093000,4,22 oct. 2025 14:18:14,(Unknown)
0,MoovMoney,1761144655694,1,,"Retrait reussi. Donnez 15.500,00 FCFA  au client Ahmat Djasrabe (23595414251) le 22-10-2025 15:50:54. 
Commission: 275,78 FCFA
Votre solde Moov Money est de 21.255,63 FCFA. 
Ref: CJM71FHOD7.",,,00000000000,1,-1,0,1761144654000,4,22 oct. 2025 15:50:55,(Unknown)
0,MoovMoney,1761147414495,1,,"Vous avez credite Issa Djasrabe (23599911952) de 1.000,00 FCFA Le 22-10-2025 16:36:52.
Commission: 33,09 FCFA
Votre solde est de 20.255,63 FCFA. 
Ref: CJM21FIERC.",,,00000000000,1,-1,0,1761147412000,4,22 oct. 2025 16:36:54,(Unknown)
0,MoovMoney,1761148060971,1,,"Vous avez credite Fatime Ousmane (23595345673) de 10.000,00 FCFA Le 22-10-2025 16:47:39.
Commission: 55,16 FCFA
Votre solde est de 10.255,63 FCFA. 
Ref: CJM01FIKZQ.",,,00000000000,1,-1,0,1761148059000,4,22 oct. 2025 16:47:40,(Unknown)
0,MoovMoney,1761152979850,1,,"Vous avez credite Yacoub Tolli (23595462110) de 5.000,00 FCFA Le 22-10-2025 18:09:36.
Commission: 41,37 FCFA
Votre solde est de 5.255,63 FCFA. 
Ref: CJM41FJQH6.",,,00000000000,1,-1,0,1761152976000,4,22 oct. 2025 18:09:39,(Unknown)
0,MoovMoney,1761153047451,1,,"Vous avez credite Ousmane Saboun (23590037817) de 2.500,00 FCFA Le 22-10-2025 18:10:47.
Commission: 33,09 FCFA
Votre solde est de 2.755,63 FCFA. 
Ref: CJM61FJR4A.",,,00000000000,1,-1,0,1761153047000,4,22 oct. 2025 18:10:47,(Unknown)
0,MoovMoney,1761155300412,1,,"Vous avez credite NADJI NODJIGOTO (23597149650) de 2.500,00 FCFA Le 22-10-2025 18:48:18.
Commission: 33,09 FCFA
Votre solde est de 255,63 FCFA. 
Ref: CJM41FKCQK.",,,00000000000,1,-1,0,1761155298000,4,22 oct. 2025 18:48:20,(Unknown)
0,MoovMoney,1761229879962,1,,"Retrait reussi. Donnez 10.500,00 FCFA  au client Ladji Bandjim (23597863576) le 23-10-2025 15:31:19. 
Commission: 165,47 FCFA
Votre solde Moov Money est de 10.755,63 FCFA. 
Ref: CJN91FTT7N.",,,00000000000,1,-1,0,1761229879000,4,23 oct. 2025 15:31:19,(Unknown)
0,MoovMoney,1761230167514,1,,"Vous avez credite RAMATOU HAROUN (23594200707) de 3.300,00 FCFA Le 23-10-2025 15:36:07.
Commission: 33,09 FCFA
Votre solde est de 7.455,63 FCFA. 
Ref: CJN61FTUHE.",,,00000000000,1,-1,0,1761230167000,4,23 oct. 2025 15:36:07,(Unknown)
0,MoovMoney,1761230904250,1,,"Retrait reussi. Donnez 10.500,00 FCFA  au client OUSMANE MBAIODJIM (23599976410) le 23-10-2025 15:48:23. 
Commission: 165,47 FCFA
Votre solde Moov Money est de 17.955,63 FCFA. 
Ref: CJN31FTZPN.",,,00000000000,1,-1,0,1761230903000,4,23 oct. 2025 15:48:24,(Unknown)
0,MoovMoney,1761231052442,1,,"Vous avez credite Bello Djimet (23595675197) de 5.000,00 FCFA Le 23-10-2025 15:50:51.
Commission: 41,37 FCFA
Votre solde est de 12.955,63 FCFA. 
Ref: CJN71FU1OL.",,,00000000000,1,-1,0,1761231051000,4,23 oct. 2025 15:50:52,(Unknown)
0,MoovMoney,1761242869289,1,,"Vous avez credite Nadji Djimet (23599847340) de 2.000,00 FCFA Le 23-10-2025 19:07:49.
Commission: 33,09 FCFA
Votre solde est de 10.955,63 FCFA. 
Ref: CJN71FWYHX.",,,00000000000,1,-1,0,1761242869000,4,23 oct. 2025 19:07:49,(Unknown)
0,MoovMoney,1761243396395,1,,"Vous avez credite Nadji Tchari (23596096179) de 1.600,00 FCFA Le 23-10-2025 19:16:34.
Commission: 33,09 FCFA
Votre solde est de 9.355,63 FCFA. 
Ref: CJN21FX288.",,,00000000000,1,-1,0,1761243394000,4,23 oct. 2025 19:16:36,(Unknown)
0,MoovMoney,1761243598362,1,,"Vous avez credite ABDELKERIM NGARLEMDANA (23591721286) de 2.500,00 FCFA Le 23-10-2025 19:19:57.
Commission: 33,09 FCFA
Votre solde est de 6.855,63 FCFA. 
Ref: CJN51FX49X.",,,00000000000,1,-1,0,1761243597000,4,23 oct. 2025 19:19:58,(Unknown)
0,MoovMoney,1761244450984,1,,"Vous avez credite ACHTA SABOUN (23594346715) de 2.000,00 FCFA Le 23-10-2025 19:34:10.
Commission: 33,09 FCFA
Votre solde est de 4.855,63 FCFA. 
Ref: CJN31FX9YB.",,,00000000000,1,-1,0,1761244450000,4,23 oct. 2025 19:34:10,(Unknown)
0,MoovMoney,1761244598213,1,,"Vous avez credite Ngarta Youssouf (23594246708) de 2.500,00 FCFA Le 23-10-2025 19:36:36.
Commission: 33,09 FCFA
Votre solde est de 2.355,63 FCFA. 
Ref: CJN91FXB9F.",,,00000000000,1,-1,0,1761244596000,4,23 oct. 2025 19:36:38,(Unknown)
0,MoovMoney,1761248359479,1,,"Vous avez credite Hassan Madjiro (23595029270) de 1.000,00 FCFA Le 23-10-2025 20:39:18.
Commission: 33,09 FCFA
Votre solde est de 1.355,63 FCFA. 
Ref: CJN21FY6WE.",,,00000000000,1,-1,0,1761248358000,4,23 oct. 2025 20:39:19,(Unknown)
0,MoovMoney,1761313369351,1,,"Retrait reussi. Donnez 2.500,00 FCFA  au client Ladji Bandjim (23597863576) le 24-10-2025 14:42:48. 
Commission: 68,95 FCFA
Votre solde Moov Money est de 3.855,63 FCFA. 
Ref: CJO81G5AJW.",,,00000000000,1,-1,0,1761313368000,4,24 oct. 2025 14:42:49,(Unknown)
0,MoovMoney,1761322856965,1,,"Retrait reussi. Donnez 30.500,00 FCFA  au client Djibrine Madjiro (23593155285) le 24-10-2025 17:20:56. 
Commission: 496,41 FCFA
Votre solde Moov Money est de 34.355,63 FCFA. 
Ref: CJO31G7S1P.",,,00000000000,1,-1,0,1761322856000,4,24 oct. 2025 17:20:56,(Unknown)
0,MoovMoney,1761327728008,1,,"Transfert confirme de 30.000,00 FCFA  a 91046136 - Assane Allamine le 24-10-2025 18:42:07. 
Frais: 0 FCFA
Votre nouveau solde est de 4.355,63 FCFA 
Ref: CJO11G8WYF",,,00000000000,1,-1,0,1761327727000,4,24 oct. 2025 18:42:08,(Unknown)
0,MoovMoney,1761329556610,1,,"Vous avez credite ACHTA SABOUN (23594346715) de 4.000,00 FCFA Le 24-10-2025 19:12:36.
Commission: 41,37 FCFA
Votre solde est de 355,63 FCFA. 
Ref: CJO61G9E3I.",,,00000000000,1,-1,0,1761329556000,4,24 oct. 2025 19:12:36,(Unknown)
0,MoovMoney,1761473824484,1,,"Retrait reussi. Donnez 20.500,00 FCFA  au client ASSANE NADJITA (23599370515) le 26-10-2025 11:17:02. 
Commission: 275,78 FCFA
Votre solde Moov Money est de 20.855,63 FCFA. 
Ref: CJQ81GS5KS.",,,00000000000,1,-1,0,1761473822000,4,26 oct. 2025 11:17:04,(Unknown)
0,MoovMoney,1761479153531,1,,"Retrait reussi. Donnez 15.750,00 FCFA  au client Mariam Saboun (23598968848) le 26-10-2025 12:45:52. 
Commission: 275,78 FCFA
Votre solde Moov Money est de 36.605,63 FCFA. 
Ref: CJQ91GTJP9.",,,00000000000,1,-1,0,1761479152000,4,26 oct. 2025 12:45:53,(Unknown)
0,MoovMoney,1761480681748,1,,"Vous avez credite LADJI ABDOULAYE (23590794243) de 15.000,00 FCFA Le 26-10-2025 13:11:19.
Commission: 55,16 FCFA
Votre solde est de 21.605,63 FCFA. 
Ref: CJQ81GTVMO.",,,00000000000,1,-1,0,1761480679000,4,26 oct. 2025 13:11:21,(Unknown)
0,MoovMoney,1761482215817,1,,"Vous avez credite Oumar Saboun (23592267632) de 1.500,00 FCFA Le 26-10-2025 13:36:55.
Commission: 33,09 FCFA
Votre solde est de 20.105,63 FCFA. 
Ref: CJQ21GU834.",,,00000000000,1,-1,0,1761482215000,4,26 oct. 2025 13:36:55,(Unknown)
0,MoovMoney,1761485836024,1,,"Vous avez credite Issa Djasrabe (23599911952) de 500,00 FCFA Le 26-10-2025 14:37:15.
Commission: 33,09 FCFA
Votre solde est de 19.605,63 FCFA. 
Ref: CJQ01GV6F6.",,,00000000000,1,-1,0,1761485835000,4,26 oct. 2025 14:37:16,(Unknown)
0,MoovMoney,1761489972743,1,,"Vous avez credite ACHTA SABOUN (23594346715) de 5.000,00 FCFA Le 26-10-2025 15:46:09.
Commission: 41,37 FCFA
Votre solde est de 14.605,63 FCFA. 
Ref: CJQ31GW8GF.",,,00000000000,1,-1,0,1761489970000,4,26 oct. 2025 15:46:12,(Unknown)
0,MoovMoney,1761493303544,1,,"Vous avez credite ACHTA SABOUN (23594346715) de 5.500,00 FCFA Le 26-10-2025 16:41:41.
Commission: 41,37 FCFA
Votre solde est de 9.105,63 FCFA. 
Ref: CJQ61GX5JC.",,,00000000000,1,-1,0,1761493301000,4,26 oct. 2025 16:41:43,(Unknown)
0,MoovMoney,1761504212232,1,,"Vous avez credite Souleymane Tolli (23599099043) de 7.000,00 FCFA Le 26-10-2025 19:43:31.
Commission: 41,37 FCFA
Votre solde est de 2.105,63 FCFA. 
Ref: CJQ01GZGK2.",,,00000000000,1,-1,0,1761504211000,4,26 oct. 2025 19:43:32,(Unknown)
0,MoovMoney,1761510320831,1,,"Vous avez credite Achta Saboun (23594067714) de 1.000,00 FCFA Le 26-10-2025 21:25:20.
Commission: 33,09 FCFA
Votre solde est de 1.105,63 FCFA. 
Ref: CJQ71H0K5J.",,,00000000000,1,-1,0,1761510320000,4,26 oct. 2025 21:25:20,(Unknown)
